Id,RunId,Origin,Destin,FltNum,DepDate,BookedLoad,TgtLoad,TimeRange,dlfBand,ndoBand,anchorFare,MktFare_Min,MktFare_Max,fareOffset,OpenRBD,SellingFare,Channel,criteria,HowDetermined,Backstop,AirlineCode_Min,AirlineCode_Max,FlightNumber_Min,FlightNumber_Max,Variance,StrategyReference,analystName,bookedPlf,startTime,endTime,allocationStatus,endOfDaydlfBand,endOfDayTgtLoad,lastSellingFare,upsell,strategyFare,bookingToday,expectedEndOfDayBooking,expectedEndOfDayLoadFactor,overBookingCount,historicOwnFare,state,timeSectorDrop,gridDrop,marketFaresSummary
ad81e1f2-8e6f-4838-b22d-cb46af27bdf6,Test12345,BOM,DEL,1327,08/10/2023,55.0,87.0,AR,0,4,8545,4754,8545,-2,R1,8075.0,B2C,MAX,Matched and allocated,,6E,UK,6E-2139,UK-930,-0.1839080459770115,Strategy_5,test,31.60919540229885,07:00,22:00,1,NA,NA,NA,NA,8075.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
86dbd407-2e0a-48a6-a5de-9515914dbc95,Test12345,BOM,DEL,1327,08/10/2023,55.0,87.0,AR,0,4,8216,4693,8216,-2,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,,SG,UK,SG-158,UK-930,-0.1839080459770115,Strategy_5,test,31.60919540229885,07:00,22:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
0072c510-1de0-4f66-a48a-6b1f91892dcf,Test12345,BOM,DEL,1327,08/11/2023,64.0,81.78,AR,1,4,8650,4754,8650,-2,R0,8325.0,B2C,MAXO,Matched and allocated,,6E,UK,6E-2326,UK-910,-0.10218390804597702,Strategy_5,test,36.7816091954023,07:00,22:00,1,NA,NA,NA,NA,8325.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
3a2b6155-9b8b-4664-99ce-ab38a29f45d2,Test12345,BOM,DEL,1327,08/11/2023,64.0,81.78,AR,1,4,8318,4693,8318,-2,NA,NA,B2B,MAXO,Market Fare higher than Z0 levels - skipping B2B allocation,,SG,UK,SG-8191,UK-910,-0.10218390804597702,Strategy_5,test,36.7816091954023,07:00,22:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
4930ae19-2eb9-4e18-b221-1082f1c13a46,Test12345,BOM,DEL,1327,08/12/2023,23.0,78.3,AR,0,4,10120,4754,10120,-2,Q7,9375.0,B2C,MAX,Matched and allocated,,6E,UK,6E-993,UK-930,-0.317816091954023,Strategy_5,test,13.218390804597702,07:00,22:00,1,NA,NA,NA,NA,9375.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
69b8aad8-140f-457b-99fd-c76eb5646fac,Test12345,BOM,DEL,1327,08/12/2023,23.0,78.3,AR,0,4,9757,4693,9757,-2,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,,SG,UK,SG-158,UK-930,-0.317816091954023,Strategy_5,test,13.218390804597702,07:00,22:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
c418ce10-55e4-4de4-91bf-85d271e0204d,Test12345,BOM,DEL,1327,08/13/2023,60.0,74.82,0,2,4,4754,4754,10120,0.0,U9,4764.0,B2C,MIN,Matched and allocated,0.0,6E,UK,6E-5187,UK-930,-0.0851724137931034,NA,test,34.48275862068966,0:00,23:59,1,NA,NA,NA,NA,4764.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
c0c3ea62-49ac-415b-addd-064bd6305e2f,Test12345,BOM,DEL,1327,08/13/2023,60.0,74.82,0,2,4,4693,4693,9757,0.0,Z1,4961.0,B2B,MIN,Matched and allocated,0.0,SG,UK,SG-710,UK-930,-0.0851724137931034,NA,test,34.48275862068966,0:00,23:59,1,NA,NA,NA,NA,4961.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
3213d9a6-61c2-4e06-ad14-95992d67acdb,Test12345,BOM,DEL,1327,08/14/2023,70.0,71.33999999999999,0,3,4,11000,3900,11000,0.0,Q3,11373.0,B2C,MAX,Matched and allocated,0.0,6E,AI,6E-2326,AI-677,-0.007701149425287294,NA,test,40.229885057471265,0:00,23:59,1,NA,NA,NA,NA,11373.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
3e450c5f-060a-4777-9519-e9719e6e11be,Test12345,BOM,DEL,1327,08/14/2023,70.0,71.33999999999999,0,3,4,8216,4693,8216,0.0,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,0.0,SG,UK,SG-710,UK-930,-0.007701149425287294,NA,test,40.229885057471265,0:00,23:59,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
6c07f938-a332-45ed-a260-f4ce0b7e30b2,Test12345,BOM,DEL,1327,08/15/2023,80.0,69.60000000000001,0,4,5,4754,4754,5919,2.0,U7,4863.0,B2C,MINO,Matched and allocated,0.0,6E,AI,6E-5113,AI-860,0.059770114942528686,NA,test,45.97701149425287,10:00,17:00,1,NA,NA,NA,NA,4863.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
0afd3c68-8beb-4f0a-abb9-0bfaad37eb7b,Test12345,BOM,DEL,1327,08/15/2023,80.0,69.60000000000001,0,4,5,NA,4693,6254,2.0,NA,NA,B2B,MINO,B2B allocation skipped - Flight in upsell,0.0,SG,UK,SG-8191,UK-954,0.059770114942528686,NA,test,45.97701149425287,10:00,17:00,1,NA,NA,NA,NA,5360.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
5ba8ea6e-bb22-4080-8490-9367e399b0b8,Test12345,BOM,DEL,1327,08/16/2023,50.0,67.86,0,1,5,6539,4754,6539,2.0,R6,7025.0,B2C,MAXO,Matched and allocated,0.0,6E,UK,6E-5113,UK-954,-0.10264367816091954,NA,test,28.735632183908045,10:00,17:00,1,NA,NA,NA,NA,7025.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
acc4d4f6-780e-4118-bdd2-2b0daa5b5895,Test12345,BOM,DEL,1327,08/16/2023,50.0,67.86,0,1,5,8216,3500,8216,2.0,NA,NA,B2B,MAXO,Market Fare higher than Z0 levels - skipping B2B allocation,0.0,AI,UK,AI-677,UK-930,-0.10264367816091954,NA,test,28.735632183908045,10:00,17:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
9670773c-8fe3-43ea-9c5a-8bb61a0ec1f6,Test12345,BOM,DEL,1327,08/17/2023,44.0,66.12,0,1,5,2500,2500,20000,2.0,Q5,10373.0,B2C,MIN,Matched and allocated - Backstop Hit,10000.0,6E,UK,6E-6821,UK-960,-0.12712643678160923,NA,test,25.287356321839084,10:00,17:00,1,NA,NA,NA,NA,10373.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
43e35f67-20d9-4a58-b00f-1f26a6659397,Test12345,BOM,DEL,1327,08/17/2023,44.0,66.12,0,1,5,4000,4000,12000,2.0,Z2,4610.0,B2B,MIN,Matched and allocated,0.0,UK,6E,UK-960,6E-993,-0.12712643678160923,NA,test,25.287356321839084,10:00,17:00,1,NA,NA,NA,NA,4610.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
bb5bfa78-f871-48bd-96ee-dae5535dd63d,Test12345,BOM,DEL,1327,08/18/2023,55.0,64.38,0,2,5,6697,4754,6697,2.0,R5,7223.0,B2C,MAXO,Matched and allocated,0.0,6E,UK,6E-5113,UK-928,-0.053908045977011466,NA,test,31.60919540229885,10:00,17:00,1,NA,NA,NA,NA,7223.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
9d491f1e-04f4-4949-8a33-b36c005f3de9,Test12345,BOM,DEL,1327,08/18/2023,55.0,64.38,0,2,5,8216,4000,8216,2.0,NA,NA,B2B,MAXO,Market Fare higher than Z0 levels - skipping B2B allocation,0.0,UK,UK,UK-960,UK-930,-0.053908045977011466,NA,test,31.60919540229885,10:00,17:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
dc934116-4b2f-4a91-942a-f7092d134d4a,Test12345,BOM,DEL,1327,08/19/2023,64.0,62.64,AR,3,5,4754,4754,8650,0,U9,4764.0,B2C,MINO,Matched and allocated,,6E,UK,6E-5008,UK-910,0.007816091954022985,Strategy_4,test,36.7816091954023,07:00,22:00,1,NA,NA,NA,NA,4764.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
e39d314b-215d-4137-b80b-733f34fe864a,Test12345,BOM,DEL,1327,08/19/2023,64.0,62.64,AR,3,5,NA,4693,8216,0,NA,NA,B2B,MINO,B2B allocation skipped - Flight in upsell,,SG,UK,SG-8191,UK-960,0.007816091954022985,Strategy_4,test,36.7816091954023,07:00,22:00,1,NA,NA,NA,NA,4961.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
cff092f4-72a1-44d9-acd0-b0f897aa282c,Test12345,BOM,DEL,1327,08/20/2023,56.0,60.9,AR,3,5,8431.46551724138,4754,8650,0,Q9,8575.0,B2C,MAX,HistFare_Bdh_ModOwnFare,0.0,6E,UK,6E-2139,UK-994,-0.028160919540229878,Strategy_5,test,32.18390804597701,07:00,22:00,1,NA,NA,NA,NA,8875.0,NA,NA,NA,0.0,4150,Bdh_ModOwnFare,Yes,Yes,MF_Org
0397d0ac-6fa9-4bba-9ed4-f8871302648b,Test12345,BOM,DEL,1327,08/20/2023,56.0,60.9,AR,3,5,8318,4693,8318,0,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,4300.0,SG,UK,SG-8191,UK-994,-0.028160919540229878,Strategy_5,test,32.18390804597701,07:00,22:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,4135,NA,Yes,No,MF_Org
1f04a789-95b2-45ef-9feb-a80c0844011c,Test12345,BOM,DEL,1327,08/21/2023,51.0,59.160000000000004,TR,3,5,4391.328735632183,4754,7600,0,V9,4474.0,B2C,MIN,Unable to Match Mkt - B2C allocation at extreme value,0.0,6E,UK,6E-2326,UK-994,-0.04689655172413795,Strategy_6,test,29.310344827586203,10:00,17:00,1,NA,NA,NA,NA,4764.0,NA,NA,NA,0.0,2380,Bdh_ModOwnFare,Yes,Yes,MF_Org
d9fda376-7798-48df-9383-8b6282a7b932,Test12345,BOM,DEL,1327,08/21/2023,51.0,59.160000000000004,AR,3,5,9757,4693,9757,0,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,4300.0,SG,UK,SG-8191,UK-930,-0.04689655172413795,Strategy_6,test,29.310344827586203,07:00,22:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3647,NA,Yes,No,MF_Org
c3ca3066-5d9b-4394-8444-515a9a96b0ab,Test12345,BOM,DEL,1327,08/22/2023,44.0,57.42,TR,2,5,4754,4754,7600,-1,V0,4715.0,B2C,MIN,Matched and allocated,0.0,6E,UK,6E-2326,UK-994,-0.0771264367816092,Strategy_6,test,25.287356321839084,10:00,17:00,1,NA,NA,NA,NA,4715.0,NA,NA,NA,0.0,3749,NA,Yes,No,MF_Org
5024e7e1-ada7-447f-9ef4-3795981159b0,Test12345,BOM,DEL,1327,08/22/2023,44.0,57.42,AR,2,5,8216,4693,8216,-1,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,4300.0,SG,UK,SG-158,UK-930,-0.0771264367816092,Strategy_6,test,25.287356321839084,07:00,22:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3695,NA,Yes,No,MF_Org
ce90ed11-aa2f-4e5f-8aca-f9cb62d037da,Test12345,BOM,DEL,1327,08/23/2023,40.0,55.68,TR,2,5,4754,4754,5857,-1,V0,4715.0,B2C,MIN,Matched and allocated,0.0,6E,UK,6E-993,UK-902,-0.09011494252873563,Strategy_6,test,22.988505747126435,10:00,17:00,1,NA,NA,NA,NA,4715.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
4a17ba62-a441-4535-b1b2-7b37a82d8cf1,Test12345,BOM,DEL,1327,08/23/2023,40.0,55.68,AR,2,5,6309,4693,6309,-1,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,4300.0,SG,UK,SG-8191,UK-930,-0.09011494252873563,Strategy_6,test,22.988505747126435,07:00,22:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
f2599359-3ee0-4014-8056-c86ac9a99a1e,Test12345,BOM,DEL,1327,08/24/2023,50.0,53.94,TR,3,5,4754,4754,5384,0,U9,4764.0,B2C,MIN,Matched and allocated,0.0,6E,UK,6E-993,UK-960,-0.022643678160919528,Strategy_6,test,28.735632183908045,10:00,17:00,1,NA,NA,NA,NA,4764.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
6ea0ac6b-1393-41dc-896e-c8e18243b922,Test12345,BOM,DEL,1327,08/24/2023,50.0,53.94,AR,3,5,6309,4693,6309,0,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,4300.0,SG,UK,SG-8191,UK-930,-0.022643678160919528,Strategy_6,test,28.735632183908045,07:00,22:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
e57d73ad-80ee-417e-ba30-c98ddb16710a,Test12345,BOM,DEL,1327,08/25/2023,36.0,52.199999999999996,TR,2,5,4754,4754,6592,-1,V0,4715.0,B2C,MIN,Matched and allocated,0.0,6E,UK,6E-5113,UK-930,-0.09310344827586205,Strategy_6,test,20.689655172413794,10:00,17:00,1,NA,NA,NA,NA,4715.0,NA,NA,NA,0.0,4150,NA,Yes,No,MF_Org
21b1c174-8ecd-488d-a40a-a794f843d58f,Test12345,BOM,DEL,1327,08/25/2023,36.0,52.199999999999996,AR,2,5,6528,4693,6528,-1,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,4300.0,SG,UK,SG-8191,UK-910,-0.09310344827586205,Strategy_6,test,20.689655172413794,07:00,22:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,4150,NA,Yes,No,MF_Org
f2043881-e13a-46b6-9121-62342764fa26,Test12345,BOM,DEL,1327,08/26/2023,50.0,50.459999999999994,TR,3,5,4756.818007662835,4754,7284,0,U9,4764.0,B2C,MIN,HistFare_Bdh_ModOwnFare,0.0,6E,AI,6E-2051,AI-816,-0.0026436781609195043,Strategy_7,test,28.735632183908045,20:30,06:00,1,NA,NA,NA,NA,4764.0,NA,NA,NA,0.0,3949,Bdh_ModOwnFare,Yes,Yes,MF_Org
5dcd8b70-0bd3-4ea7-a289-2e78ec050ae0,Test12345,BOM,DEL,1327,08/26/2023,50.0,50.459999999999994,TR,3,5,5709,4693,5709,0,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,4300.0,SG,AI,SG-8191,AI-816,-0.0026436781609195043,Strategy_7,test,28.735632183908045,20:30,06:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3695,NA,Yes,No,MF_Org
4fbdf2df-c3a8-4d53-a5f2-2e3f28194786,Test12345,BOM,DEL,1327,08/27/2023,68.0,48.720000000000006,ExTR,5,5,5919,4754,5919,3,T0,6374.0,B2C,MAX,Matched and allocated,0.0,6E,AI,6E-2051,AI-860,0.1108045977011494,Strategy_7,test,39.08045977011494,21:31,08:00,1,NA,NA,NA,NA,6374.0,NA,NA,NA,0.0,0,NA,Yes,Yes,MF_Org
65f7d80f-8088-436e-b52a-4afcf285e9df,Test12345,BOM,DEL,1327,08/27/2023,68.0,48.720000000000006,TR,5,5,NA,4693,5253,3,NA,NA,B2B,MAX,B2B allocation skipped - Flight in upsell,4300.0,SG,6E,SG-710,6E-2056,0.1108045977011494,Strategy_7,test,39.08045977011494,21:31,06:00,1,NA,NA,NA,NA,5360.0,NA,NA,NA,0.0,0,NA,Yes,No,MF_Org
4d0ce47d-c9dd-4e19-a907-a3c91e1cae0a,Test12345,BOM,DEL,1327,08/28/2023,98.0,46.980000000000004,TR,6,5,5574.0,4756,5281,3,T7,5574.0,B2C,MAX,HistFare_Adh_StrategyFare,0.0,AI,6E,AI-687,6E-5113,0.29321839080459766,Strategy_7,test,56.32183908045977,10:35,18:00,1,NA,NA,NA,NA,5574.0,NA,NA,NA,0.0,4496,Adh_StrategyFare,Yes,Yes,MF_Org
052a2d6f-4a3a-4e53-a429-11bac451be9a,Test12345,BOM,DEL,1327,08/28/2023,98.0,46.980000000000004,TR,6,5,5709,4743,5709,3,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,4300.0,UK,AI,UK-952,AI-687,0.29321839080459766,Strategy_7,test,56.32183908045977,10:35,18:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3647,NA,Yes,No,MF_Org
5a608a77-7bdc-4a7d-a6ea-819a49d1d51a,Test12345,BOM,DEL,1327,08/29/2023,123.0,45.24,TR,6,5,5305.0,4754,5052,3,U0,5305.0,B2C,MAX,HistFare_Adh_StrategyFare,0.0,6E,I5,6E-2083,I5-773,0.4468965517241379,Strategy_7,test,70.6896551724138,18:01,23:00,1,NA,NA,NA,NA,5305.0,NA,NA,NA,0.0,3695,Adh_StrategyFare,Yes,Yes,MF_Org
6e3cfdac-9597-4682-886e-c47b6f44b727,Test12345,BOM,DEL,1327,08/29/2023,123.0,45.24,TR,6,5,5709,4693,5709,3,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,4300.0,SG,AI,SG-8191,AI-816,0.4468965517241379,Strategy_7,test,70.6896551724138,18:01,23:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3268,NA,Yes,No,MF_Org
a93b5ee9-6a99-4027-a1ac-f99e25d47381,Test12345,BOM,DEL,1327,08/30/2023,56.0,43.5,AR,4,5,4665.0,4754,4756,-2,V1,4665.0,B2C,MAXO,HistFare_Adh_StrategyFare,0.0,6E,AI,6E-2113,AI-888,0.07183908045977011,Strategy_7,test,32.18390804597701,07:00,22:00,1,NA,NA,NA,NA,4665.0,NA,NA,NA,0.0,4097,Adh_StrategyFare,Yes,Yes,MF_Org
016b74cc-e36f-4259-8b02-6904bf34ba95,Test12345,BOM,DEL,1327,08/30/2023,56.0,43.5,ExTR,4,5,5709,4729,5709,-2,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,4300.0,6E,AI,6E-6821,AI-888,0.07183908045977011,Strategy_7,test,32.18390804597701,10:01,20:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3917,NA,Yes,No,MF_Org
1dc5f543-a127-41b0-afd3-495484cbc029,Test12345,BOM,DEL,1427,08/01/2023,173.0,156.6,0,4,0,7875.0,4751,10000,0.0,R1,8075.0,B2C,MIN,08:00_Load Factor_99.42528735632183_UpsellY_AllocationY_Fare based from last sold Fare ,0.0,6E,6E,6E-2051,6E-2083,0.09425287356321842,NA,test,99.42528735632183,0:00,23:59,1,6,156.6,7500,375.0,4764.0,5.0,223.43237250554324,128.4094094859444,0.0,NA,NA,NA,NA,MF_Org
daa0777c-d3be-4e4d-9b81-395bc6486fd3,Test12345,BOM,DEL,1427,08/01/2023,173.0,156.6,0,4,0,NA,4300,10000,0.0,NA,NA,B2B,MIN,08:00_Load Factor_99.42528735632183_UpsellN_AllocationN_Allocations put as 0 ,0.0,6E,6E,6E-6082,6E-5187,0.09425287356321842,NA,test,99.42528735632183,0:00,23:59,1,6,156.6,6280,NA,4310.0,5.0,223.43237250554324,128.4094094859444,0.0,NA,NA,NA,NA,MF_Org
c568234f-f7e5-4a95-8c69-78d165289120,Test12345,BOM,DEL,1427,08/02/2023,128.0,144.42,0,2,1,10373.0,3800,10000,0.0,Q5,10373.0,B2C,MAX,08:00_3_0_UpsellN_AllocationY_Fare based from Strategy fare,0.0,SG,UK,SG-8191,UK-950,-0.09436781609195395,NA,test,73.5632183908046,0:00,23:59,1,0,156.6,6210,NA,10373.0,-15.0,-23.297117516629726,-13.389147998063061,0.0,NA,NA,NA,NA,MF_Org
001e5a45-ec0e-46be-b15b-1617bebfbd74,Test12345,BOM,DEL,1427,08/02/2023,128.0,144.42,0,2,1,5130.0,4729,5100,0.0,Z0,5360.0,B2B,MAX,08:00_3_0_UpsellY_AllocationY_Fare based from last sold Fare ,0.0,AI,SG,AI-888,SG-158,-0.09436781609195395,NA,test,73.5632183908046,0:00,23:59,1,0,156.6,5130,0,5360.0,-15.0,-23.297117516629726,-13.389147998063061,0.0,NA,NA,NA,NA,MF_Org
2f85b8ca-6e9b-4cd8-98e8-f348613637e3,Test12345,BOM,DEL,1427,08/03/2023,135.0,133.98,0,3,2,7630.0,4754,6014,0.0,R2,7825.0,B2C,MIN,08:00_0_6_UpsellY_AllocationY_Fare based from last sold Fare ,0.0,6E,UK,6E-2326,UK-994,0.0058620689655173005,NA,test,77.58620689655173,10:00,17:00,1,6,144.42,7630,0,4764.0,45.0,588.8913525498892,338.44330606315475,0.0,NA,NA,NA,NA,MF_Org
4f4df5d8-80c3-4bb8-8222-9d34c3662d1f,Test12345,BOM,DEL,1427,08/03/2023,135.0,133.98,0,3,2,NA,4729,6213,0.0,NA,NA,B2B,MIN,08:00_0_6_UpsellN_AllocationN_Allocations put as 0 ,0.0,6E,AI,6E-5113,AI-687,0.0058620689655173005,NA,test,77.58620689655173,10:00,17:00,1,6,144.42,4830,NA,4961.0,45.0,588.8913525498892,338.44330606315475,0.0,NA,NA,NA,NA,MF_Org
6bb25254-bebe-4848-ac67-f73c6daf7ac5,Test12345,BOM,DEL,1427,08/04/2023,93.0,125.28,0,0,3,4665.0,4754,7284,-2.0,V1,4665.0,B2C,MINO,08:00_0_0_UpsellN_AllocationY_Fare based from Strategy fare,0.0,6E,AI,6E-2326,AI-687,-0.18551724137931036,NA,test,53.44827586206896,10:00,17:00,1,0,133.98,5340,NA,4665.0,1.0,103.08647450110865,59.24510028799348,0.0,NA,NA,NA,NA,MF_Org
eda5ac40-000c-41cd-9009-22b25c1b6ae4,Test12345,BOM,DEL,1427,08/04/2023,93.0,125.28,0,0,3,4310.0,4729,6528,-2.0,Z3,4310.0,B2B,MINO,08:00_0_0_UpsellN_AllocationY_Fare based from Strategy fare,0.0,6E,UK,6E-2326,UK-952,-0.18551724137931036,NA,test,53.44827586206896,10:00,17:00,1,0,133.98,4680,NA,4310.0,1.0,103.08647450110865,59.24510028799348,0.0,NA,NA,NA,NA,MF_Org
244ed2b8-c2f8-4c99-8e4f-b0ca25319785,Test12345,BOM,DEL,1427,08/05/2023,122.0,118.32000000000001,0,3,3,7424.0,4754,7284,0.0,R4,7424.0,B2C,MAXO,14:00_3_3_UpsellN_AllocationY_Fare based from Strategy fare,0.0,6E,AI,6E-2326,AI-677,0.02114942528735628,NA,test,70.11494252873564,10:00,17:00,1,3,125.28,7050,NA,7424.0,2.0,124.45732114998886,71.52719606321199,0.0,NA,NA,NA,NA,MF_Org
4dc8c036-ca5a-460d-9296-96bd46f9be16,Test12345,BOM,DEL,1427,08/05/2023,122.0,118.32000000000001,0,3,3,6528,4729,6528,0.0,NA,NA,B2B,MAXO,Market Fare higher than Z0 levels - skipping B2B allocation,0.0,6E,UK,6E-5113,UK-952,0.02114942528735628,NA,test,70.11494252873564,10:00,17:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
0401d4b6-23fd-438a-810a-a0ca972537ed,Test12345,BOM,DEL,1427,08/06/2023,98.0,111.36,0,2,3,5760.0,4754,7442,0.0,T5,5774.0,B2C,MAX,14:00_3_0_UpsellN_AllocationY_Fare based from Strategy fare,0.0,6E,UK,6E-2326,UK-902,-0.07678160919540229,NA,test,56.32183908045977,10:00,17:00,1,0,118.32000000000001,5760,NA,7624.0,-9.0,86.94205482505015,49.966698175316175,0.0,NA,NA,NA,NA,MF_Org
773d347e-177b-450b-9c25-c8a1753d351c,Test12345,BOM,DEL,1427,08/06/2023,98.0,111.36,0,2,3,6528,4729,6528,0.0,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,0.0,6E,UK,6E-5113,UK-952,-0.07678160919540229,NA,test,56.32183908045977,10:00,17:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
8aa5e297-51fc-4833-972a-faed46306f16,Test12345,BOM,DEL,1427,08/07/2023,110.0,104.39999999999999,0,3,3,4965.0,4754,4964,0.0,U5,4965.0,B2C,MAXO,14:00_1_6_UpsellN_AllocationY_Fare based from Strategy fare,0.0,6E,UK,6E-2326,UK-960,0.03218390804597706,NA,test,63.2183908045977,10:00,17:00,1,6,111.36,3470,NA,4965.0,26.0,141.94517494985513,81.5776867527903,0.0,NA,NA,NA,NA,MF_Org
9e767e0e-7859-4ed0-b349-0cea3adec87b,Test12345,BOM,DEL,1427,08/07/2023,110.0,104.39999999999999,0,3,3,5740,4729,5740,0.0,NA,NA,B2B,MAXO,Market Fare higher than Z0 levels - skipping B2B allocation,0.0,6E,UK,6E-5113,UK-994,0.03218390804597706,NA,test,63.2183908045977,10:00,17:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
2fbffa48-64fb-4097-a8ef-a86d0acb3d26,Test12345,BOM,DEL,1427,08/08/2023,82.0,98.30999999999999,AR,2,4,4715.0,4754,6592,-1,V0,4715.0,B2C,MIN,14:00_2_1_UpsellN_AllocationY_Fare based from Strategy fare,0.0,6E,UK,6E-993,UK-930,-0.09373563218390797,Strategy_1,test,47.12643678160919,07:00,22:00,1,1,104.39999999999999,6180,NA,4715.0,1.0,83.22866057499442,47.83256354884737,0.0,NA,NA,NA,NA,MF_Org
1dc4b5e1-05de-4ba2-babb-ad6fead0908e,Test12345,BOM,DEL,1427,08/08/2023,82.0,98.30999999999999,AR,2,4,4610.0,4693,6513,-1,Z2,4610.0,B2B,MIN,14:00_2_1_UpsellN_AllocationY_Fare based from Strategy fare,0.0,SG,6E,SG-8191,6E-2398,-0.09373563218390797,Strategy_1,test,47.12643678160919,07:00,22:00,1,1,104.39999999999999,6080,NA,4610.0,1.0,83.22866057499442,47.83256354884737,0.0,NA,NA,NA,NA,MF_Org
158d995f-6229-44ff-8605-46a762417f34,Test12345,BOM,DEL,1428,08/01/2023,163.0,156.6,TR,3,0,3890.0,4754,5857,0,V9,4474.0,B2C,MIN,Unable to Match Mkt - B2C allocation at extreme value,0.0,6E,UK,6E-2326,UK-902,0.03678160919540233,Strategy_2,test,93.67816091954023,10:00,17:00,1,4,156.6,3890,NA,4764.0,1.0,169.84313725490196,97.61099842235745,0.0,NA,NA,NA,NA,MF_Org
721e8be7-6cd1-4ee9-aff1-b9333b2924e4,Test12345,BOM,DEL,1428,08/01/2023,163.0,156.6,TR,3,0,4961.0,4729,5709,0,Z1,4961.0,B2B,MIN,09:00_Load Factor_93.67816091954023_UpsellN_AllocationY_Fare based from Strategy fare,0.0,6E,AI,6E-5113,AI-687,0.03678160919540233,Strategy_2,test,93.67816091954023,10:00,17:00,1,4,156.6,5930,NA,4961.0,1.0,169.84313725490196,97.61099842235745,0.0,NA,NA,NA,NA,MF_Org
cee8f04b-b413-42a8-a4b4-af963830161c,Test12345,BOM,DEL,1429,08/01/2023,168.0,156.6,TR,4,0,5975.0,4754,5857,1,T3,5975.0,B2C,MAX,09:00_Load Factor_96.55172413793103_UpsellN_AllocationY_Fare based from Strategy fare,0.0,6E,UK,6E-2326,UK-902,0.06551724137931038,Strategy_3,test,96.55172413793103,10:00,17:00,1,5,156.6,5310,NA,5975.0,2.0,181.68627450980392,104.41739914356548,0.0,NA,NA,NA,NA,MF_Org
