sector,startTime,endTime,Month,DOW,channel,0,1,2,3,4,5,6
GAUCCU,11:00:00,14:30:00,July,Monday,B2B,0,0,0,5011,4861,4495,5061
GAUCCU,11:00:00,14:30:00,July,Monday,B2C,5100,5550,2798,5461,5111,5144,5061
GAUCCU,11:00:00,14:30:00,July,Saturday,B2B,13698,2798,5258,4598,5361,5561,4545
GAUCCU,11:00:00,14:30:00,July,Saturday,B2C,5100,5123,4298,4898,5511,5049,4811
GAUCCU,11:00:00,14:30:00,July,Sunday,B2B,2526,2426,2706,5411,5661,4911,4495
GAUCCU,11:00:00,14:30:00,July,Sunday,B2C,2498,2498,2548,5711,5417,5511,4385
GAUCCU,11:00:00,14:30:00,July,Thursday,B2B,4098,6158,5211,5411,5911,4545,4545
GAUCCU,11:00:00,14:30:00,July,Thursday,B2C,4298,4998,7911,6811,7011,5511,2100
GAUCCU,11:00:00,14:30:00,July,Tuesday,B2B,0,0,0,6811,5461,4711,4395
GAUCCU,11:00:00,14:30:00,July,Tuesday,B2C,5550,4740,9511,6422,5511,4991,2256
GAUCCU,11:00:00,14:30:00,July,Wednesday,B2B,0,5811,7311,5511,5461,5311,4545
GAUCCU,11:00:00,14:30:00,July,Wednesday,B2C,2798,2798,5100,5611,5711,4991,4292
GAUCCU,11:00:00,14:30:00,June,Friday,B2B,16011,4698,3198,6411,4911,5661,3048
GAUCCU,11:00:00,14:30:00,June,Friday,B2C,3998,3798,3398,3398,3998,5811,3098
GAUCCU,11:00:00,14:30:00,June,Monday,B2B,4798,5658,6211,6211,2350,3598,2243
GAUCCU,11:00:00,14:30:00,June,Monday,B2C,4798,6658,5658,4998,2548,5561,2548
GAUCCU,11:00:00,14:30:00,June,Saturday,B2B,3598,5658,0,5811,0,5511,4906
GAUCCU,11:00:00,14:30:00,June,Saturday,B2C,3246,5658,6158,6587,6811,5411,5311
GAUCCU,11:00:00,14:30:00,June,Sunday,B2B,6158,2948,0,2150,2998,4911,3048
GAUCCU,11:00:00,14:30:00,June,Sunday,B2C,2898,2848,2498,2350,2998,5361,2273
GAUCCU,11:00:00,14:30:00,June,Thursday,B2B,6658,3598,0,6011,5461,5361,2418
GAUCCU,11:00:00,14:30:00,June,Thursday,B2C,6658,5658,5957,4298,3798,5461,2328
GAUCCU,11:00:00,14:30:00,June,Tuesday,B2B,3098,6658,0,5161,6211,3798,4806
GAUCCU,11:00:00,14:30:00,June,Tuesday,B2C,3148,3148,6411,3298,5011,2748,4811
GAUCCU,11:00:00,14:30:00,June,Wednesday,B2B,2698,5658,2848,5711,5111,3198,2906
GAUCCU,11:00:00,14:30:00,June,Wednesday,B2C,2698,3698,5781,5711,2948,3598,5239
GAUCCU,11:00:00,14:30:00,March,Friday,B2B,0,0,0,0,0,0,0
GAUCCU,11:00:00,14:30:00,March,Friday,B2C,0,0,0,0,0,0,0
GAUCCU,11:00:00,14:30:00,March,Monday,B2B,0,0,0,0,0,0,0
GAUCCU,11:00:00,14:30:00,March,Monday,B2C,0,0,0,0,0,0,0
GAUCCU,11:00:00,14:30:00,March,Saturday,B2B,0,0,0,0,0,0,0
GAUCCU,11:00:00,14:30:00,March,Saturday,B2C,0,0,0,0,0,0,0
GAUCCU,11:00:00,14:30:00,March,Sunday,B2B,0,0,0,0,0,0,0
GAUCCU,11:00:00,14:30:00,March,Sunday,B2C,0,0,0,0,0,0,0
GAUCCU,11:00:00,14:30:00,March,Thursday,B2B,0,0,0,0,0,0,0
GAUCCU,11:00:00,14:30:00,March,Thursday,B2C,0,0,0,0,0,0,0
GAUCCU,11:00:00,14:30:00,March,Tuesday,B2B,0,0,0,0,0,0,0
GAUCCU,11:00:00,14:30:00,March,Tuesday,B2C,0,0,0,0,0,0,0
GAUCCU,11:00:00,14:30:00,March,Wednesday,B2B,0,0,0,0,0,0,0
GAUCCU,11:00:00,14:30:00,March,Wednesday,B2C,0,0,0,0,0,0,0
GAUCCU,11:00:00,14:30:00,May,Friday,B2B,16011,2898,3498,2748,2648,0,4906
GAUCCU,11:00:00,14:30:00,May,Friday,B2C,3198,3426,3498,3148,2648,6011,5037
GAUCCU,11:00:00,14:30:00,May,Monday,B2B,4798,3498,0,8511,6411,5511,5211
GAUCCU,11:00:00,14:30:00,May,Monday,B2C,4198,4798,4798,8211,2948,2848,2468
GAUCCU,11:00:00,14:30:00,May,Saturday,B2B,0,5408,0,0,0,2906,2906
GAUCCU,11:00:00,14:30:00,May,Saturday,B2C,4498,5408,5258,9511,5408,4898,8211
GAUCCU,11:00:00,14:30:00,May,Sunday,B2B,3298,2798,4098,4398,3998,2906,5061
GAUCCU,11:00:00,14:30:00,May,Sunday,B2C,3498,2798,4098,3148,4398,5411,5511
GAUCCU,11:00:00,14:30:00,May,Thursday,B2B,3798,3598,0,7311,6611,2368,5161
GAUCCU,11:00:00,14:30:00,May,Thursday,B2C,3148,3598,3598,7611,7311,2798,5316
GAUCCU,11:00:00,14:30:00,May,Tuesday,B2B,4098,4698,0,9011,0,5711,2568
GAUCCU,11:00:00,14:30:00,May,Tuesday,B2C,4098,5258,5123,4998,4416,6811,5211
GAUCCU,11:00:00,14:30:00,May,Wednesday,B2B,3798,0,0,2698,5911,6011,2318
GAUCCU,11:00:00,14:30:00,May,Wednesday,B2C,4416,4326,3098,6158,6011,6011,5261
GAUCCU,11:00:00,14:30:00,November,Friday,B2B,2881,8891,3119,3381,2831,5261,5911
GAUCCU,11:00:00,14:30:00,November,Friday,B2C,3272,6361,2266,3119,5711,5409,6811
GAUCCU,11:00:00,14:30:00,November,Monday,B2B,1397,1397,1561,1781,1781,3081,5611
GAUCCU,11:00:00,14:30:00,November,Monday,B2C,1600,1600,1624,1790,5461,2807,5811
GAUCCU,11:00:00,14:30:00,November,Saturday,B2B,4339,2205,2081,1981,5760,4111,4298
GAUCCU,11:00:00,14:30:00,November,Saturday,B2C,3424,3424,2469,3119,1840,5711,4498
GAUCCU,11:00:00,14:30:00,November,Sunday,B2B,1621,1781,1561,1781,1881,3101,2331
GAUCCU,11:00:00,14:30:00,November,Sunday,B2C,1690,1840,7061,2398,1840,4898,4798
GAUCCU,11:00:00,14:30:00,November,Thursday,B2B,2815,5265,2081,1981,1981,1981,0
GAUCCU,11:00:00,14:30:00,November,Thursday,B2C,2632,2469,5408,5211,2134,6211,3298
GAUCCU,11:00:00,14:30:00,November,Tuesday,B2B,1857,1857,1781,1781,1781,2481,0
GAUCCU,11:00:00,14:30:00,November,Tuesday,B2C,2114,2205,1840,2266,2266,3424,5611
GAUCCU,11:00:00,14:30:00,November,Wednesday,B2B,2469,1790,2007,1857,1857,2081,5411
GAUCCU,11:00:00,14:30:00,November,Wednesday,B2C,1790,1890,1790,1992,2093,2550,3211
GAUCCU,11:00:00,14:30:00,October,Friday,B2B,2881,3081,4280,5611,4530,2300,5123
GAUCCU,11:00:00,14:30:00,October,Friday,B2C,4339,3429,3511,3511,5611,4231,6761
GAUCCU,11:00:00,14:30:00,October,Monday,B2B,3898,4298,3798,3398,2906,4561,4598
GAUCCU,11:00:00,14:30:00,October,Monday,B2C,3898,4098,4098,3336,2898,4798,3998
GAUCCU,11:00:00,14:30:00,October,Saturday,B2B,2948,2848,4230,2236,2236,5258,5123
GAUCCU,11:00:00,14:30:00,October,Saturday,B2C,5030,5211,4247,2375,4022,2237,4292
GAUCCU,11:00:00,14:30:00,October,Sunday,B2B,5111,2090,2291,2651,2526,4730,5911
GAUCCU,11:00:00,14:30:00,October,Sunday,B2C,2381,1990,1890,4861,2698,2200,5911
GAUCCU,11:00:00,14:30:00,October,Thursday,B2B,3811,2501,5511,3311,4351,4398,0
GAUCCU,11:00:00,14:30:00,October,Thursday,B2C,5711,5061,4202,3111,4351,4803,8511
GAUCCU,11:00:00,14:30:00,October,Tuesday,B2B,2201,3131,3131,3131,2931,5811,6011
GAUCCU,11:00:00,14:30:00,October,Tuesday,B2C,2713,2550,3272,5315,3111,6221,4087
GAUCCU,11:00:00,14:30:00,October,Wednesday,B2B,3398,4230,2236,2236,2200,0,2250
GAUCCU,11:00:00,14:30:00,October,Wednesday,B2C,3398,2948,5911,7533,2300,2450,2250
GAUCCU,11:00:00,14:30:00,September,Friday,B2B,2698,3998,7311,4198,0,2020,0
GAUCCU,11:00:00,14:30:00,September,Friday,B2C,2648,2450,3998,4098,2848,4292,4292
GAUCCU,11:00:00,14:30:00,September,Monday,B2B,2400,4611,5661,5611,1860,4230,1860
GAUCCU,11:00:00,14:30:00,September,Monday,B2C,4661,2350,4561,4911,4247,4411,1861
GAUCCU,11:00:00,14:30:00,September,Saturday,B2B,2236,2898,5211,4961,4530,4230,1860
GAUCCU,11:00:00,14:30:00,September,Saturday,B2C,2948,2700,2898,5211,4761,2100,2060
GAUCCU,11:00:00,14:30:00,September,Sunday,B2B,2250,5811,5811,2426,2906,4961,0
GAUCCU,11:00:00,14:30:00,September,Sunday,B2C,2548,3498,3098,5811,5311,2141,1999
GAUCCU,11:00:00,14:30:00,September,Thursday,B2B,2200,5561,4861,4811,4330,4230,1860
GAUCCU,11:00:00,14:30:00,September,Thursday,B2C,2200,5111,4961,5711,4411,4861,4147
GAUCCU,11:00:00,14:30:00,September,Tuesday,B2B,2020,2200,5561,5261,5111,0,1810
GAUCCU,11:00:00,14:30:00,September,Tuesday,B2C,4498,4461,5511,5261,4611,4611,2060
GAUCCU,11:00:00,14:30:00,September,Wednesday,B2B,2998,2426,2311,2236,4280,1860,4230
GAUCCU,11:00:00,14:30:00,September,Wednesday,B2C,2948,5611,2450,4761,4386,4107,2189
GAUCCU,14:30:00,18:00:00,April,Friday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,April,Friday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,April,Monday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,April,Monday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,April,Saturday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,April,Saturday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,April,Sunday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,April,Sunday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,April,Tuesday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,April,Tuesday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,April,Wednesday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,April,Wednesday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,August,Friday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,August,Friday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,August,Monday,B2B,0,0,1860,1860,4230,0,0
GAUCCU,14:30:00,18:00:00,August,Monday,B2C,2150,2100,5611,6211,4527,0,0
GAUCCU,14:30:00,18:00:00,August,Saturday,B2B,0,2606,3698,2806,4430,0,0
GAUCCU,14:30:00,18:00:00,August,Saturday,B2C,5658,5711,3516,5261,2598,3798,0
GAUCCU,14:30:00,18:00:00,August,Sunday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,August,Sunday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,August,Tuesday,B2B,5811,5411,5361,4711,4330,1860,0
GAUCCU,14:30:00,18:00:00,August,Tuesday,B2C,5511,5411,5561,5111,4157,2150,2200
GAUCCU,14:30:00,18:00:00,August,Wednesday,B2B,0,5811,5211,4230,4230,4130,0
GAUCCU,14:30:00,18:00:00,August,Wednesday,B2C,2898,5811,5611,5611,4761,4761,2100
GAUCCU,14:30:00,18:00:00,December,Friday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,December,Friday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,December,Monday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,December,Monday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,December,Saturday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,December,Saturday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,December,Sunday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,December,Sunday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,December,Tuesday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,December,Tuesday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,December,Wednesday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,December,Wednesday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,February,Friday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,February,Friday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,February,Monday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,February,Monday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,February,Saturday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,February,Saturday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,February,Sunday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,February,Sunday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,February,Tuesday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,February,Tuesday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,February,Wednesday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,February,Wednesday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,January,Friday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,January,Friday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,January,Monday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,January,Monday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,January,Saturday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,January,Saturday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,January,Sunday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,January,Sunday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,January,Tuesday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,January,Tuesday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,January,Wednesday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,January,Wednesday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,July,Friday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,July,Friday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,July,Monday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,July,Monday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,July,Saturday,B2B,0,0,6158,0,0,5811,4545
GAUCCU,14:30:00,18:00:00,July,Saturday,B2C,16011,6658,6158,5379,2886,5409,2100
GAUCCU,14:30:00,18:00:00,July,Sunday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,July,Sunday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,July,Tuesday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,July,Tuesday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,July,Wednesday,B2B,6158,0,0,0,0,0,4645
GAUCCU,14:30:00,18:00:00,July,Wednesday,B2C,6658,6158,8511,0,5597,0,4861
GAUCCU,14:30:00,18:00:00,June,Friday,B2B,0,6158,5658,6411,4098,2698,0
GAUCCU,14:30:00,18:00:00,June,Friday,B2C,5408,6158,7898,7898,4098,2798,4478
GAUCCU,14:30:00,18:00:00,June,Monday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,June,Monday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,June,Saturday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,June,Saturday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,June,Sunday,B2B,0,6658,0,0,0,4798,2568
GAUCCU,14:30:00,18:00:00,June,Sunday,B2C,7116,7898,8211,6000,0,5811,2848
GAUCCU,14:30:00,18:00:00,June,Tuesday,B2B,0,0,6211,5911,5111,4911,4781
GAUCCU,14:30:00,18:00:00,June,Tuesday,B2C,3298,3198,0,5661,5511,2698,5711
GAUCCU,14:30:00,18:00:00,June,Wednesday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,June,Wednesday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,March,Friday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,March,Friday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,March,Monday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,March,Monday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,March,Saturday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,March,Saturday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,March,Sunday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,March,Sunday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,March,Tuesday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,March,Tuesday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,March,Wednesday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,March,Wednesday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,May,Friday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,May,Friday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,May,Monday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,May,Monday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,May,Saturday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,May,Saturday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,May,Sunday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,May,Sunday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,May,Tuesday,B2B,3898,0,0,0,3698,2518,4831
GAUCCU,14:30:00,18:00:00,May,Tuesday,B2C,3798,4098,0,0,6011,5147,5161
GAUCCU,14:30:00,18:00:00,May,Wednesday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,May,Wednesday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,November,Friday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,November,Friday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,November,Monday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,November,Monday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,November,Saturday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,November,Saturday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,November,Sunday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,November,Sunday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,November,Tuesday,B2B,0,5611,2081,1981,2481,0,0
GAUCCU,14:30:00,18:00:00,November,Tuesday,B2C,3424,6311,2205,6011,2916,5105,3198
GAUCCU,14:30:00,18:00:00,November,Wednesday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,November,Wednesday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,October,Friday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,October,Friday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,October,Monday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,October,Monday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,October,Saturday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,October,Saturday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,October,Sunday,B2B,5802,5030,3381,3731,0,0,5658
GAUCCU,14:30:00,18:00:00,October,Sunday,B2C,6960,6655,4339,4039,4231,4922,5854
GAUCCU,14:30:00,18:00:00,October,Tuesday,B2B,2381,3401,3401,3401,3711,0,0
GAUCCU,14:30:00,18:00:00,October,Tuesday,B2C,0,0,0,5911,3311,4198,4598
GAUCCU,14:30:00,18:00:00,October,Wednesday,B2B,0,0,0,2651,4151,0,0
GAUCCU,14:30:00,18:00:00,October,Wednesday,B2C,0,6011,7311,2991,4861,3992,6411
GAUCCU,14:30:00,18:00:00,September,Friday,B2B,2906,2906,0,4730,4330,4230,0
GAUCCU,14:30:00,18:00:00,September,Friday,B2C,4898,3398,3398,2947,2898,2300,1923
GAUCCU,14:30:00,18:00:00,September,Monday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,September,Monday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,September,Saturday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,September,Saturday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,September,Sunday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,September,Sunday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,September,Tuesday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,September,Tuesday,B2C,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,September,Wednesday,B2B,0,0,0,0,0,0,0
GAUCCU,14:30:00,18:00:00,September,Wednesday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,April,Friday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,April,Friday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,April,Monday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,April,Monday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,April,Saturday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,April,Saturday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,April,Sunday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,April,Sunday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,April,Thursday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,April,Thursday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,April,Tuesday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,April,Tuesday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,April,Wednesday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,April,Wednesday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,August,Friday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,August,Friday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,August,Monday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,August,Monday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,August,Saturday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,August,Saturday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,August,Sunday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,August,Sunday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,August,Thursday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,August,Thursday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,August,Tuesday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,August,Tuesday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,August,Wednesday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,August,Wednesday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,December,Friday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,December,Friday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,December,Monday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,December,Monday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,December,Saturday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,December,Saturday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,December,Sunday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,December,Sunday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,December,Thursday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,December,Thursday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,December,Tuesday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,December,Tuesday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,December,Wednesday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,December,Wednesday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,February,Friday,B2B,1163,1163,1646,1646,1543,1682,0
GOXBLR,2:30:00,7:30:00,February,Friday,B2C,1592,0,2064,2210,1633,1897,0
GOXBLR,2:30:00,7:30:00,February,Monday,B2B,5433,2486,1961,2486,2486,1819,1819
GOXBLR,2:30:00,7:30:00,February,Monday,B2C,5088,5638,4933,3293,3483,1810,1897
GOXBLR,2:30:00,7:30:00,February,Saturday,B2B,1163,1328,1786,1646,1543,1736,0
GOXBLR,2:30:00,7:30:00,February,Saturday,B2C,1592,1633,1593,2160,1935,1937,0
GOXBLR,2:30:00,7:30:00,February,Sunday,B2B,0,2486,2484,2486,2486,1819,1836
GOXBLR,2:30:00,7:30:00,February,Sunday,B2C,6263,3073,2744,3368,3366,2079,3073
GOXBLR,2:30:00,7:30:00,February,Thursday,B2B,1163,1786,1646,1238,0,1682,0
GOXBLR,2:30:00,7:30:00,February,Thursday,B2C,0,1593,0,1733,1685,1977,1923
GOXBLR,2:30:00,7:30:00,February,Tuesday,B2B,1743,1646,2243,2136,2136,1693,0
GOXBLR,2:30:00,7:30:00,February,Tuesday,B2C,2683,2360,3118,2943,1937,2060,2112
GOXBLR,2:30:00,7:30:00,February,Wednesday,B2B,1643,1237,1646,1646,1736,1736,1682
GOXBLR,2:30:00,7:30:00,February,Wednesday,B2C,1593,2361,2160,2160,5182,2058,1790
GOXBLR,2:30:00,7:30:00,January,Friday,B2B,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,January,Friday,B2C,0,0,0,0,0,0,0
GOXBLR,2:30:00,7:30:00,January,Monday,B2B,0,0,0,0,0,0,0
